gift_id,donor_id,fund_id,campaign_id,gift_date,gift_amount,gift_type
GFT-005329,DNR-00235,FND-001,CAM-003,2024-07-04,135.0,Cash
GFT-005330,DNR-01121,FND-002,,2023-12-28,83.12,Cash
GFT-005331,DNR-00793,FND-002,CAM-006,2026-06-06,73.61,Pledge Payment
GFT-005332,DNR-00055,FND-008,,2024-03-31,648.28,Pledge Payment
GFT-005333,DNR-00795,FND-001,,2025-09-30,322.6,Cash
GFT-005334,DNR-00932,FND-003,CAM-001,2023-10-05,200.74,Pledge Payment
GFT-005335,DNR-00301,FND-003,CAM-004,2026-03-12,104.93,Cash
GFT-005336,DNR-00459,FND-005,CAM-006,2024-10-16,63.53,Pledge Payment
GFT-005337,DNR-00623,FND-008,,2025-12-11,60.75,Cash
GFT-005338,DNR-00648,FND-001,CAM-004,2024-11-08,644.33,Pledge Payment
GFT-005339,DNR-00672,FND-008,CAM-006,2026-04-01,612.23,Pledge Payment
GFT-005340,DNR-01063,FND-004,CAM-001,2025-10-25,138.32,Cash
GFT-005341,DNR-00726,FND-008,,2025-05-23,41.62,Pledge Payment
GFT-005342,DNR-00906,FND-004,,2026-03-24,355.45,Matching Gift
GFT-005343,DNR-00447,FND-002,CAM-003,2024-06-14,138.85,Cash
GFT-005344,DNR-00697,FND-001,CAM-003,2025-05-05,522.4,Cash
GFT-005345,DNR-00068,FND-006,,2025-12-18,59.8,Cash
GFT-005346,DNR-01075,FND-008,CAM-001,2024-01-08,199.03,Cash
GFT-005347,DNR-00561,FND-005,CAM-002,2026-05-23,54.78,Matching Gift
GFT-005348,DNR-00638,FND-006,CAM-006,2023-09-30,85.4,Pledge Payment
GFT-005349,DNR-00215,FND-002,CAM-002,2024-09-01,83.4,Cash
GFT-005350,DNR-00632,FND-008,,2023-11-08,136.09,Cash
GFT-005351,DNR-00313,FND-004,CAM-003,2024-01-26,714.82,Pledge Payment
GFT-005352,DNR-00407,FND-007,CAM-006,2023-10-09,210.41,Pledge Payment
GFT-005353,DNR-00234,FND-006,CAM-004,2025-12-26,426.46,Matching Gift
GFT-005354,DNR-00153,FND-001,CAM-005,2026-06-28,196.79,Cash
GFT-005355,DNR-00915,FND-001,,2026-01-08,117.82,Cash
GFT-005356,DNR-00620,FND-005,CAM-003,2024-10-18,22.86,Pledge Payment
GFT-005357,DNR-01050,FND-005,CAM-002,2025-11-20,62.91,Cash
GFT-005358,DNR-00969,FND-005,,2025-10-21,181.32,Cash
GFT-005359,DNR-00867,FND-007,CAM-002,2024-10-17,217.47,Pledge Payment
GFT-005360,DNR-00136,FND-007,CAM-001,2023-08-14,524.66,Cash
GFT-005361,DNR-00654,FND-008,CAM-001,2024-04-01,32.58,Pledge Payment
GFT-005362,DNR-01037,FND-004,,2026-04-17,1861.35,Cash
GFT-005363,DNR-01193,FND-008,CAM-003,2025-06-27,22.62,Cash
GFT-005364,DNR-00329,FND-003,CAM-005,2026-01-13,169.3,Matching Gift
GFT-005365,DNR-00214,FND-007,CAM-006,2024-10-21,97.57,Cash
GFT-005366,DNR-00078,FND-003,,2024-08-30,63.99,Stock
GFT-005367,DNR-01146,FND-006,CAM-002,2025-05-09,987.16,Stock
GFT-005368,DNR-00465,FND-004,,2024-05-31,101.58,Cash
GFT-005369,DNR-00186,FND-007,CAM-003,2025-03-06,30.41,Stock
GFT-005370,DNR-01127,FND-006,CAM-002,2023-11-19,47.71,Cash
GFT-005371,DNR-01195,FND-007,CAM-004,2024-11-18,606.21,Pledge Payment
GFT-005372,DNR-00956,FND-004,CAM-002,2023-08-19,49.94,Cash
GFT-005373,DNR-00788,FND-008,CAM-002,2025-02-17,39.13,Cash
GFT-005374,DNR-00362,FND-002,CAM-003,2025-09-04,221.97,Cash
GFT-005375,DNR-01116,FND-005,,2025-06-30,135.09,Stock
GFT-005376,DNR-00549,FND-002,CAM-004,2026-03-24,296.86,Pledge Payment
GFT-005377,DNR-00906,FND-001,CAM-003,2023-11-08,118.36,Cash
GFT-005378,DNR-00331,FND-003,,2023-07-27,396.93,Cash
GFT-005379,DNR-00193,FND-007,CAM-006,2026-05-17,43.49,Cash
GFT-005380,DNR-00588,FND-002,CAM-001,2023-11-25,36.29,Pledge Payment
GFT-005381,DNR-00561,FND-008,CAM-004,2025-03-06,245.05,Stock
GFT-005382,DNR-DUP009,FND-005,CAM-006,2023-10-28,135.3,Cash
GFT-005383,DNR-00998,FND-008,CAM-002,2024-08-20,111.91,Cash
GFT-005384,DNR-00264,FND-003,CAM-006,2023-08-22,355.23,Pledge Payment
GFT-005385,DNR-00592,FND-004,CAM-001,2025-10-07,2275.52,Stock
GFT-005386,DNR-00311,FND-007,CAM-003,2023-08-28,37.13,Matching Gift
GFT-005387,DNR-01178,FND-007,,2023-08-30,748.48,Cash
GFT-005388,DNR-01143,FND-004,CAM-004,2024-02-24,373.17,Cash
GFT-005389,DNR-00927,FND-008,,2025-08-11,106.97,Cash
GFT-005390,DNR-00851,FND-007,CAM-004,2025-08-12,1088.17,Cash
GFT-005391,DNR-00004,FND-003,CAM-003,2023-12-07,47.97,Pledge Payment
GFT-005392,DNR-00493,FND-005,,2025-09-15,285.23,Cash
GFT-005393,DNR-00276,FND-003,,2023-09-04,147.66,Cash
GFT-005394,DNR-00551,FND-001,,2024-09-23,106.99,Stock
GFT-005395,DNR-00897,FND-007,CAM-006,2024-08-31,54.73,Cash
GFT-005396,DNR-00863,FND-008,CAM-003,2024-09-25,3950.16,Cash
GFT-005397,DNR-00193,FND-008,CAM-005,2023-08-03,106.07,Cash
GFT-005398,DNR-00671,FND-003,CAM-002,2023-11-25,15.81,Cash
GFT-005399,DNR-00827,FND-002,CAM-002,2025-01-16,449.78,Cash
GFT-005400,DNR-00056,FND-003,CAM-001,2025-02-21,258.22,Stock
GFT-005401,DNR-00718,FND-002,CAM-005,2024-11-14,133.31,Cash
GFT-005402,DNR-00810,FND-006,CAM-004,2025-03-14,120.54,Cash
GFT-005403,DNR-00287,FND-007,,2025-03-21,165.78,Cash
GFT-005404,DNR-01126,FND-007,CAM-001,2024-02-11,454.35,Matching Gift
GFT-005405,DNR-00263,FND-007,CAM-001,2026-03-29,262.35,Matching Gift
GFT-005406,DNR-01163,FND-006,CAM-004,2023-11-14,314.23,Cash
GFT-005407,DNR-00730,FND-003,,2025-05-16,314.04,Stock
GFT-005408,DNR-00899,FND-007,CAM-002,2026-03-22,479.57,Pledge Payment
GFT-005409,DNR-00612,FND-001,,2024-01-06,670.27,Cash
GFT-005410,DNR-01122,FND-006,,2024-09-16,87.22,Cash
GFT-005411,DNR-00686,FND-006,,2024-07-01,221.67,Cash
GFT-005412,DNR-00556,FND-005,CAM-002,2024-08-30,23.59,Matching Gift
GFT-005413,DNR-00986,FND-003,,2025-09-25,631.5,Stock
GFT-005414,DNR-01098,FND-004,,2026-06-27,86.56,Cash
GFT-005415,DNR-00961,FND-004,CAM-001,2025-03-07,830.02,Matching Gift
GFT-005416,DNR-00518,FND-006,CAM-002,2023-11-13,85.78,Pledge Payment
GFT-005417,DNR-00172,FND-006,CAM-005,2025-08-13,273.42,Cash
GFT-005418,DNR-01189,FND-004,,2025-02-18,135.8,Pledge Payment
GFT-005419,DNR-00191,FND-002,CAM-002,2025-07-02,114.06,Pledge Payment
GFT-005420,DNR-01078,FND-008,CAM-003,2026-01-23,296.7,Pledge Payment
GFT-005421,DNR-00131,FND-003,,2024-09-10,677.26,Cash
GFT-005422,DNR-00029,FND-006,CAM-002,2025-02-12,132.41,Cash
GFT-005423,DNR-00903,FND-008,CAM-004,2024-11-11,757.37,Pledge Payment
GFT-005424,DNR-00195,FND-004,,2025-11-17,82.64,Pledge Payment
GFT-005425,DNR-00766,FND-001,,2026-06-17,689.83,Cash
GFT-005426,DNR-01098,FND-008,CAM-001,2024-01-21,203.64,Cash
GFT-005427,DNR-00640,FND-004,,2023-12-23,255.08,Cash
GFT-005428,DNR-00189,FND-002,CAM-002,2025-04-25,53.16,Cash
GFT-005429,DNR-00888,FND-008,CAM-006,2024-10-11,109.24,Cash
GFT-005430,DNR-00350,FND-002,,2025-10-22,175.78,Pledge Payment
GFT-005431,DNR-01124,FND-002,CAM-006,2026-03-22,587.7,Pledge Payment
GFT-005432,DNR-00200,FND-001,CAM-004,2026-01-20,144.17,Cash
GFT-005433,DNR-00656,FND-007,CAM-002,2026-06-09,76.21,Pledge Payment
GFT-005434,DNR-00678,FND-008,,2024-03-20,232.51,Matching Gift
GFT-005435,DNR-01123,FND-001,,2025-10-10,1571.69,Cash
GFT-005436,DNR-01185,FND-004,CAM-001,2025-11-23,262.09,Cash
GFT-005437,DNR-00763,FND-005,,2023-11-25,142.4,Cash
GFT-005438,DNR-00026,FND-007,,2024-08-05,234.73,Cash
GFT-005439,DNR-00379,FND-004,,2023-10-17,71.12,Matching Gift
GFT-005440,DNR-01029,FND-007,CAM-003,2024-07-13,897.84,Cash
GFT-005441,DNR-00039,FND-006,,2025-05-17,877.78,Cash
GFT-005442,DNR-00591,FND-002,,2024-06-09,68.35,Pledge Payment
GFT-005443,DNR-00315,FND-001,CAM-004,2025-02-12,849.58,Cash
GFT-005444,DNR-00984,FND-001,,2025-10-15,237.4,Pledge Payment
GFT-005445,DNR-00155,FND-005,CAM-003,2025-04-06,381.99,Pledge Payment
GFT-005446,DNR-00040,FND-002,CAM-004,2024-04-16,179.75,Pledge Payment
GFT-005447,DNR-00512,FND-004,CAM-006,2025-11-16,194.88,Cash
GFT-005448,DNR-00264,FND-003,,2024-04-14,93.61,Matching Gift
GFT-005449,DNR-00077,FND-001,CAM-003,2025-01-20,69.4,Cash
GFT-005450,DNR-DUP002,FND-003,,2024-10-18,65.88,Cash
GFT-005451,DNR-00097,FND-006,CAM-004,2024-06-25,609.7,Stock
GFT-005452,DNR-00057,FND-002,,2024-04-12,220.44,Cash
GFT-005453,DNR-00234,FND-004,CAM-002,2023-12-02,72.55,Matching Gift
GFT-005454,DNR-00629,FND-004,CAM-001,2026-06-29,201.32,Cash
GFT-005455,DNR-00395,FND-004,,2024-01-23,31.98,Cash
GFT-005456,DNR-00372,FND-007,,2025-07-14,71.15,Cash
GFT-005457,DNR-00325,FND-004,CAM-002,2024-09-12,687.16,Stock
GFT-005458,DNR-00844,FND-005,CAM-003,2025-05-18,103.96,Cash
GFT-005459,DNR-00444,FND-005,,2024-03-15,587.22,Cash
GFT-005460,DNR-00819,FND-005,CAM-002,2026-04-21,164.44,Stock
GFT-005461,DNR-00877,FND-001,,2025-12-23,384.98,Pledge Payment
GFT-005462,DNR-01196,FND-007,CAM-004,2024-12-22,55.44,Pledge Payment
GFT-005463,DNR-00549,FND-003,,2024-07-30,321.61,Stock
GFT-005464,DNR-00507,FND-007,CAM-005,2025-06-30,18.31,Cash
GFT-005465,DNR-00497,FND-005,CAM-006,2026-02-24,114.02,Cash
GFT-005466,DNR-00364,FND-008,CAM-001,2025-07-08,734.67,Pledge Payment
GFT-005467,DNR-00829,FND-002,CAM-003,2025-06-29,187.82,Cash
GFT-005468,DNR-00786,FND-007,CAM-003,2024-06-28,67.82,Cash
GFT-005469,DNR-01153,FND-002,CAM-002,2025-05-11,660.0,Cash
GFT-005470,DNR-00799,FND-003,CAM-003,2026-03-26,1858.66,Cash
GFT-005471,DNR-01047,FND-001,CAM-004,2024-11-16,138.42,Matching Gift
GFT-005472,DNR-00615,FND-002,CAM-002,2025-10-30,34.12,Stock
GFT-005473,DNR-00757,FND-004,CAM-001,2026-02-23,190.73,Cash
GFT-005474,DNR-01192,FND-006,,2025-10-06,413.16,Pledge Payment
GFT-005475,DNR-00905,FND-005,CAM-004,2025-02-10,146.57,Matching Gift
GFT-005476,DNR-00651,FND-004,CAM-003,2025-12-06,20.57,Pledge Payment
GFT-005477,DNR-01150,FND-007,,2024-08-30,366.08,Cash
GFT-005478,DNR-00512,FND-003,CAM-002,2025-05-25,83.15,Cash
GFT-005479,DNR-00796,FND-008,,2024-08-18,112.33,Matching Gift
GFT-005480,DNR-00212,FND-006,CAM-005,2025-03-01,35.67,Stock
GFT-005481,DNR-00321,FND-008,CAM-004,2023-12-15,14.58,Pledge Payment
GFT-005482,DNR-01121,FND-004,CAM-003,2024-08-06,53.55,Cash
GFT-005483,DNR-00436,FND-005,CAM-004,2025-01-06,102.52,Cash
GFT-005484,DNR-01025,FND-007,CAM-001,2025-05-03,100.28,Cash
GFT-005485,DNR-00846,FND-002,CAM-004,2023-08-23,952.55,Cash
GFT-005486,DNR-00607,FND-008,CAM-001,2024-04-27,60.32,Cash
GFT-005487,DNR-00851,FND-002,CAM-003,2023-12-06,528.01,Cash
GFT-005488,DNR-01025,FND-002,,2024-10-02,212.25,Cash
GFT-005489,DNR-01056,FND-004,CAM-005,2025-09-14,1148.25,Cash
GFT-005490,DNR-00060,FND-004,,2023-12-29,167.29,Cash
GFT-005491,DNR-00427,FND-008,,2026-04-14,22.56,Stock
GFT-005492,DNR-00121,FND-008,,2025-08-16,152.01,Pledge Payment
GFT-005493,DNR-00196,FND-005,CAM-006,2023-07-09,15.28,Cash
GFT-005494,DNR-00988,FND-001,CAM-006,2025-11-14,52.58,Cash
GFT-005495,DNR-00792,FND-005,CAM-001,2024-04-12,154.54,Cash
GFT-005496,DNR-00270,FND-002,CAM-002,2024-02-27,158.56,Pledge Payment
GFT-005497,DNR-00403,FND-005,CAM-005,2025-09-23,506.52,Pledge Payment
GFT-005498,DNR-00377,FND-006,CAM-002,2025-09-20,292.01,Cash
GFT-005499,DNR-01185,FND-003,CAM-004,2024-04-21,1004.31,Cash
GFT-005500,DNR-00706,FND-007,CAM-001,2025-02-27,505.82,Cash
GFT-005501,DNR-00223,FND-008,,2024-07-26,434.52,Pledge Payment
GFT-005502,DNR-00024,FND-004,CAM-004,2025-03-07,1647.56,Pledge Payment
GFT-005503,DNR-01036,FND-002,,2024-12-19,476.53,Cash
GFT-005504,DNR-00848,FND-007,CAM-002,2024-07-06,799.16,Pledge Payment
GFT-005505,DNR-00182,FND-007,CAM-005,2026-01-28,32.15,Cash
GFT-005506,DNR-00844,FND-004,CAM-001,2023-08-22,129.26,Pledge Payment
GFT-005507,DNR-00452,FND-002,,2025-05-04,278.37,Cash
GFT-005508,DNR-00798,FND-002,,2024-01-31,196.84,Cash
GFT-005509,DNR-01170,FND-001,,2025-06-16,80.22,Pledge Payment
GFT-005510,DNR-00506,FND-005,,2025-09-29,440.77,Pledge Payment
GFT-005511,DNR-00399,FND-004,CAM-001,2023-12-14,580.08,Cash
GFT-005512,DNR-00557,FND-004,CAM-005,2025-01-08,165.85,Cash
GFT-005513,DNR-00988,FND-004,CAM-002,2025-11-05,136.37,Matching Gift
GFT-005514,DNR-00206,FND-005,,2026-06-27,104.92,Pledge Payment
GFT-005515,DNR-00182,FND-001,,2024-12-25,463.27,Cash
GFT-005516,DNR-01011,FND-004,,2025-12-06,133.5,Cash
GFT-005517,DNR-00515,FND-002,,2023-11-29,190.2,Pledge Payment
GFT-005518,DNR-00022,FND-005,,2025-09-28,695.82,Cash
GFT-005519,DNR-00098,FND-005,,2023-08-21,249.41,Cash
GFT-005520,DNR-00309,FND-007,CAM-004,2023-09-18,190.24,Pledge Payment
GFT-005521,DNR-00828,FND-001,,2024-02-29,96.28,Pledge Payment
GFT-005522,DNR-00505,FND-005,,2023-09-20,178.91,Cash
GFT-005523,DNR-00411,FND-005,CAM-006,2024-03-06,82.72,Matching Gift
GFT-005524,DNR-00620,FND-005,,2025-05-05,232.51,Cash
GFT-005525,DNR-00430,FND-006,CAM-001,2023-10-31,109.32,Matching Gift
GFT-005526,DNR-00872,FND-001,CAM-005,2023-11-30,124.84,Pledge Payment
GFT-005527,DNR-00995,FND-002,CAM-001,2024-01-13,180.44,Cash
GFT-005528,DNR-00121,FND-002,CAM-003,2025-08-21,1183.11,Cash
GFT-005529,DNR-00203,FND-002,CAM-005,2026-03-11,32.1,Matching Gift
GFT-005530,DNR-00417,FND-003,,2024-02-23,272.95,Pledge Payment
GFT-005531,DNR-00034,FND-003,CAM-002,2025-03-25,53.16,Pledge Payment
GFT-005532,DNR-00009,FND-003,CAM-006,2026-02-05,133.47,Cash
GFT-005533,DNR-00593,FND-002,,2023-12-28,98.68,Pledge Payment
GFT-005534,DNR-01093,FND-008,CAM-002,2024-03-28,94.18,Pledge Payment
GFT-005535,DNR-00280,FND-008,,2025-04-10,97.79,Cash
GFT-005536,DNR-00894,FND-008,CAM-006,2024-09-09,137.56,Pledge Payment
GFT-005537,DNR-01006,FND-007,CAM-002,2025-07-24,84.93,Matching Gift
GFT-005538,DNR-00385,FND-002,CAM-001,2025-11-24,85.33,Matching Gift
GFT-005539,DNR-00077,FND-008,CAM-002,2023-12-11,99.08,Cash
GFT-005540,DNR-00777,FND-002,CAM-002,2024-02-13,94.26,Cash
GFT-005541,DNR-00511,FND-003,,2024-06-11,72.8,Matching Gift
GFT-005542,DNR-00582,FND-001,,2025-06-13,347.49,Stock
GFT-005543,DNR-00169,FND-006,CAM-001,2024-10-29,119.18,Pledge Payment
GFT-005544,DNR-00106,FND-007,CAM-004,2025-05-09,144.33,Pledge Payment
GFT-005545,DNR-00796,FND-002,CAM-004,2024-07-14,132.91,Matching Gift
GFT-005546,DNR-00706,FND-006,,2024-11-30,90.56,Pledge Payment
GFT-005547,DNR-00360,FND-008,CAM-002,2025-04-22,70.04,Cash
GFT-005548,DNR-00005,FND-003,CAM-003,2023-12-01,388.41,Cash
GFT-005549,DNR-00997,FND-002,CAM-005,2025-01-30,74.07,Cash
GFT-005550,DNR-01067,FND-006,CAM-004,2025-01-16,77.74,Pledge Payment
GFT-005551,DNR-00579,FND-004,,2025-09-07,541.51,Cash
GFT-005552,DNR-00757,FND-002,CAM-003,2023-09-01,100.76,Cash
GFT-005553,DNR-00925,FND-006,CAM-004,2025-12-03,178.82,Cash
GFT-005554,DNR-00749,FND-006,CAM-006,2024-08-30,126.32,Matching Gift
GFT-005555,DNR-00299,FND-003,CAM-005,2025-02-26,171.56,Cash
GFT-005556,DNR-00934,FND-003,CAM-004,2023-12-24,914.96,Pledge Payment
GFT-005557,DNR-00273,FND-006,CAM-004,2025-10-05,82.89,Pledge Payment
GFT-005558,DNR-00054,FND-005,CAM-004,2025-07-21,348.85,Stock
GFT-005559,DNR-00976,FND-001,,2023-07-17,386.67,Stock
GFT-005560,DNR-00603,FND-005,,2023-12-17,354.5,Matching Gift
GFT-005561,DNR-00011,FND-007,CAM-006,2024-09-28,863.48,Pledge Payment
GFT-005562,DNR-00369,FND-005,,2025-11-09,21.23,Pledge Payment
GFT-005563,DNR-00912,FND-002,,2026-05-14,41.57,Cash
GFT-005564,DNR-00844,FND-007,CAM-006,2023-07-08,68.43,Cash
GFT-005565,DNR-00557,FND-002,CAM-005,2023-10-29,106.71,Pledge Payment
GFT-005566,DNR-01099,FND-003,,2024-04-03,236.72,Pledge Payment
GFT-005567,DNR-00835,FND-003,CAM-001,2026-02-21,72.12,Pledge Payment
GFT-005568,DNR-00228,FND-002,CAM-003,2026-04-23,71.58,Pledge Payment
GFT-005569,DNR-00287,FND-004,,2024-05-26,198.57,Matching Gift
GFT-005570,DNR-00371,FND-003,CAM-006,2024-04-29,305.11,Stock
GFT-005571,DNR-00582,FND-001,CAM-006,2024-05-13,175.43,Pledge Payment
GFT-005572,DNR-00965,FND-006,,2025-01-19,322.8,Cash
GFT-005573,DNR-00395,FND-006,CAM-002,2026-06-12,34.41,Cash
GFT-005574,DNR-00003,FND-005,,2023-09-04,85.07,Cash
GFT-005575,DNR-01136,FND-005,CAM-005,2023-09-18,65.42,Pledge Payment
GFT-005576,DNR-00468,FND-006,,2024-02-23,100.8,Cash
GFT-005577,DNR-00505,FND-006,,2024-02-22,165.54,Pledge Payment
GFT-005578,DNR-00398,FND-006,CAM-005,2025-04-04,27.78,Cash
GFT-005579,DNR-00338,FND-003,,2024-04-24,99.75,Matching Gift
GFT-005580,DNR-00593,FND-002,CAM-003,2025-12-11,84.21,Cash
GFT-005581,DNR-01140,FND-001,CAM-005,2026-03-29,37.34,Cash
GFT-005582,DNR-00493,FND-001,,2026-06-08,332.0,Cash
GFT-005583,DNR-00150,FND-001,CAM-002,2023-08-05,174.35,Cash
GFT-005584,DNR-00590,FND-006,CAM-001,2024-01-26,101.52,Cash
GFT-005585,DNR-00159,FND-006,,2025-03-09,1083.4,Matching Gift
GFT-005586,DNR-00196,FND-005,CAM-002,2026-05-11,40.53,Stock
GFT-005587,DNR-01139,FND-007,CAM-005,2026-02-16,1166.24,Cash
GFT-005588,DNR-00264,FND-001,,2025-02-09,136.22,Cash
GFT-005589,DNR-01045,FND-004,,2023-12-22,77.6,Cash
GFT-005590,DNR-00455,FND-006,CAM-005,2025-08-28,104.25,Cash
GFT-005591,DNR-00466,FND-008,CAM-006,2023-08-21,115.85,Cash
GFT-005592,DNR-00299,FND-002,CAM-001,2024-02-22,1388.33,Cash
GFT-005593,DNR-00514,FND-004,CAM-004,2025-12-27,238.09,Matching Gift
GFT-005594,DNR-00654,FND-006,CAM-006,2023-07-29,55.85,Cash
GFT-005595,DNR-00706,FND-008,CAM-003,2025-04-22,385.87,Cash
GFT-005596,DNR-00043,FND-005,,2025-03-18,116.96,Stock
GFT-005597,DNR-00859,FND-007,,2023-07-02,11.69,Cash
GFT-005598,DNR-00736,FND-003,CAM-006,2025-03-02,374.59,Cash
GFT-005599,DNR-00031,FND-007,,2025-11-25,386.33,Pledge Payment
GFT-005600,DNR-00796,FND-006,CAM-004,2023-10-08,123.73,Pledge Payment
GFT-005601,DNR-00493,FND-004,CAM-005,2026-01-27,89.17,Pledge Payment
GFT-005602,DNR-00761,FND-008,,2025-01-10,433.8,Cash
GFT-005603,DNR-00818,FND-006,,2023-12-17,84.58,Pledge Payment
GFT-005604,DNR-00849,FND-002,CAM-001,2025-12-26,560.43,Stock
GFT-005605,DNR-01148,FND-002,CAM-002,2025-11-03,86.7,Cash
GFT-005606,DNR-00287,FND-006,CAM-001,2023-10-28,153.46,Cash
GFT-005607,DNR-01049,FND-005,CAM-001,2023-08-11,266.29,Cash
GFT-005608,DNR-00817,FND-003,CAM-004,2026-03-07,209.95,Cash
GFT-005609,DNR-00552,FND-005,CAM-005,2025-02-25,79.61,Cash
GFT-005610,DNR-00370,FND-006,,2026-04-17,249.84,Matching Gift
GFT-005611,DNR-00578,FND-003,CAM-001,2026-06-23,364.59,Pledge Payment
GFT-005612,DNR-00514,FND-003,CAM-001,2024-04-14,58.62,Stock
GFT-005613,DNR-01050,FND-001,,2025-03-09,274.6,Pledge Payment
GFT-005614,DNR-00164,FND-008,,2025-01-11,148.38,Pledge Payment
GFT-005615,DNR-00227,FND-006,CAM-003,2025-03-22,62.48,Matching Gift
GFT-005616,DNR-00816,FND-002,CAM-003,2024-11-17,238.21,Cash
GFT-005617,DNR-00693,FND-006,CAM-005,2026-06-29,414.77,Pledge Payment
GFT-005618,DNR-01198,FND-001,CAM-004,2025-01-28,94.92,Stock
GFT-005619,DNR-01022,FND-007,,2024-06-21,13.78,Matching Gift
GFT-005620,DNR-00569,FND-003,CAM-003,2024-05-28,252.05,Cash
GFT-005621,DNR-00126,FND-004,CAM-001,2026-01-12,115.97,Stock
GFT-005622,DNR-00296,FND-006,CAM-002,2024-09-26,327.31,Cash
GFT-005623,DNR-00372,FND-004,,2025-07-04,512.16,Cash
GFT-005624,DNR-01102,FND-003,CAM-006,2025-04-20,224.68,Pledge Payment
GFT-005625,DNR-00464,FND-001,CAM-002,2025-08-31,360.43,Matching Gift
GFT-005626,DNR-00287,FND-007,CAM-004,2023-08-11,439.41,Cash
GFT-005627,DNR-00186,FND-008,,2024-07-11,94.24,Pledge Payment
GFT-005628,DNR-00995,FND-005,,2024-01-20,113.88,Cash
GFT-005629,DNR-00269,FND-001,CAM-002,2024-04-10,259.25,Cash
GFT-005630,DNR-00835,FND-008,CAM-006,2023-12-26,663.27,Stock
GFT-005631,DNR-00245,FND-006,CAM-001,2024-06-27,49.6,Pledge Payment
GFT-005632,DNR-00832,FND-007,CAM-001,2024-06-25,291.82,Pledge Payment
GFT-005633,DNR-00011,FND-007,CAM-001,2026-02-27,597.6,Cash
GFT-005634,DNR-00727,FND-001,CAM-001,2024-03-15,143.58,Cash
GFT-005635,DNR-00473,FND-003,CAM-006,2024-03-05,170.46,Cash
GFT-005636,DNR-00619,FND-006,,2023-10-01,166.26,Matching Gift
GFT-005637,DNR-00310,FND-001,CAM-004,2024-07-13,156.49,Cash
GFT-005638,DNR-01199,FND-001,,2024-01-12,77.14,Stock
GFT-005639,DNR-00499,FND-004,CAM-003,2024-11-02,149.62,Pledge Payment
GFT-005640,DNR-01003,FND-008,,2024-10-05,79.66,Cash
GFT-005641,DNR-00005,FND-001,,2023-11-04,333.65,Matching Gift
GFT-005642,DNR-01192,FND-006,CAM-004,2024-07-11,30.38,Cash
GFT-005643,DNR-00772,FND-003,,2024-01-20,419.66,Matching Gift
GFT-005644,DNR-00772,FND-005,CAM-005,2025-05-28,500.06,Matching Gift
GFT-005645,DNR-01053,FND-006,CAM-003,2023-11-09,207.85,Cash
GFT-005646,DNR-00006,FND-008,,2025-03-25,1051.45,Cash
GFT-005647,DNR-00001,FND-005,CAM-003,2024-10-07,270.88,Pledge Payment
GFT-005648,DNR-00280,FND-004,,2024-09-17,237.31,Cash
GFT-005649,DNR-00960,FND-008,CAM-006,2025-08-27,28.95,Cash
GFT-005650,DNR-00584,FND-006,CAM-004,2023-12-02,538.95,Cash
GFT-005651,DNR-00904,FND-005,CAM-001,2025-02-13,69.0,Matching Gift
GFT-005652,DNR-00027,FND-002,CAM-002,2025-12-26,61.35,Cash
GFT-005653,DNR-00402,FND-002,,2025-06-22,217.09,Cash
GFT-005654,DNR-01022,FND-007,CAM-004,2026-01-10,80.08,Cash
GFT-005655,DNR-00697,FND-001,CAM-003,2025-11-23,141.58,Matching Gift
GFT-005656,DNR-00965,FND-007,,2024-06-27,591.42,Cash
GFT-005657,DNR-00055,FND-003,CAM-006,2024-03-13,898.69,Cash
GFT-005658,DNR-00658,FND-008,CAM-006,2023-12-25,94.93,Cash
GFT-005659,DNR-00834,FND-002,,2023-10-21,147.64,Pledge Payment
GFT-005660,DNR-00271,FND-004,,2024-05-15,1974.98,Matching Gift
GFT-005661,DNR-00801,FND-008,CAM-006,2024-02-19,887.83,Cash
GFT-005662,DNR-00050,FND-007,CAM-005,2025-12-21,28.8,Matching Gift
GFT-005663,DNR-00419,FND-006,CAM-001,2025-11-22,449.93,Cash
GFT-005664,DNR-00310,FND-004,CAM-005,2024-04-03,79.88,Cash
GFT-005665,DNR-01105,FND-006,,2024-03-09,96.63,Cash
GFT-005666,DNR-00283,FND-007,CAM-006,2023-11-24,444.46,Cash
GFT-005667,DNR-01050,FND-006,CAM-004,2025-02-02,25.33,Pledge Payment
GFT-005668,DNR-01020,FND-002,,2024-09-24,548.85,Cash
GFT-005669,DNR-00312,FND-005,CAM-001,2025-02-05,733.72,Stock
GFT-005670,DNR-00083,FND-001,CAM-001,2023-08-14,126.5,Cash
GFT-005671,DNR-00690,FND-004,CAM-006,2026-01-14,917.75,Cash
GFT-005672,DNR-00499,FND-002,CAM-001,2024-04-30,284.14,Cash
GFT-005673,DNR-00532,FND-007,CAM-003,2024-04-19,53.16,Cash
GFT-005674,DNR-00779,FND-007,CAM-001,2026-04-24,196.48,Cash
GFT-005675,DNR-00981,FND-005,,2024-03-16,88.16,Cash
GFT-005676,DNR-01135,FND-004,CAM-005,2026-04-01,224.63,Cash
GFT-005677,DNR-00702,FND-002,CAM-003,2025-10-23,49.66,Pledge Payment
GFT-005678,DNR-01073,FND-003,,2024-09-03,1010.89,Pledge Payment
GFT-005679,DNR-00202,FND-005,,2024-01-10,328.31,Cash
